document_id,neighbor_document_id,neighbor_rank,cosine_distance,source_case_pack_id,neighbor_case_pack_id,same_case_pack,source_title,neighbor_title
doc_0088,doc_0095,1,0.0259033441543579,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A1,FBI Photo A8
doc_0088,doc_0094,2,0.0372570753097534,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A1,FBI Photo A7
doc_0088,doc_0090,3,0.0423790216445922,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A1,FBI Photo A3
doc_0088,doc_0089,4,0.0429109334945678,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A1,FBI Photo A2
doc_0088,doc_0092,5,0.0434974431991577,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A1,FBI Photo A5
doc_0079,doc_0078,1,0.0111971497535705,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,True,"DOW-UAP-PR41, Unresolved UAP Report, Middle East, 2020","DOW-UAP-PR40, Unresolved UAP Report, Middle East, 2020"
doc_0079,doc_0076,2,0.0314774513244628,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-PR41, Unresolved UAP Report, Middle East, 2020","DOW-UAP-PR38, Unresolved UAP Report, Middle East, 2013"
doc_0079,doc_0083,3,0.0380976200103759,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-PR41, Unresolved UAP Report, Middle East, 2020","DOW-UAP-PR45, Unresolved UAP Report, Middle East, 2020"
doc_0079,doc_0074,4,0.0403313636779785,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0016_Department_of_War_operational_reports_Gulf_of_Oman_Strait_of,False,"DOW-UAP-PR41, Unresolved UAP Report, Middle East, 2020","DOW-UAP-PR29, Unresolved UAP Report, United Arab Emirates, June 2024"
doc_0079,doc_0068,5,0.0425692796707153,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-PR41, Unresolved UAP Report, Middle East, 2020","DOW-UAP-D23, Mission Report, United Arab Emirates, October 2023"
doc_0089,doc_0090,1,0.0347203016281127,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A2,FBI Photo A3
doc_0089,doc_0091,2,0.0395951867103576,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A2,FBI Photo A4
doc_0089,doc_0095,3,0.0421777367591857,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A2,FBI Photo A8
doc_0089,doc_0088,4,0.0429109334945678,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A2,FBI Photo A1
doc_0089,doc_0092,5,0.0487712621688842,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A2,FBI Photo A5
doc_0090,doc_0092,1,0.0275831222534179,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A3,FBI Photo A5
doc_0090,doc_0095,2,0.0319098234176635,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A3,FBI Photo A8
doc_0090,doc_0093,3,0.0342078804969787,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A3,FBI Photo A6
doc_0090,doc_0089,4,0.0347203016281127,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A3,FBI Photo A2
doc_0090,doc_0088,5,0.0423790216445922,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A3,FBI Photo A1
doc_0091,doc_0089,1,0.0395951867103576,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A4,FBI Photo A2
doc_0091,doc_0088,2,0.0454047918319702,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A4,FBI Photo A1
doc_0091,doc_0095,3,0.0468215346336364,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A4,FBI Photo A8
doc_0091,doc_0090,4,0.0505509972572326,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A4,FBI Photo A3
doc_0091,doc_0092,5,0.0579340457916259,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A4,FBI Photo A5
doc_0093,doc_0090,1,0.0342078804969787,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A6,FBI Photo A3
doc_0093,doc_0095,2,0.0349420309066772,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A6,FBI Photo A8
doc_0093,doc_0092,3,0.0401144623756408,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A6,FBI Photo A5
doc_0093,doc_0088,4,0.0497568249702453,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A6,FBI Photo A1
doc_0093,doc_0094,5,0.0500240921974182,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A6,FBI Photo A7
doc_0092,doc_0090,1,0.0275831222534179,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A5,FBI Photo A3
doc_0092,doc_0095,2,0.0329238772392272,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A5,FBI Photo A8
doc_0092,doc_0093,3,0.0401144623756408,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A5,FBI Photo A6
doc_0092,doc_0088,4,0.0434974431991577,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A5,FBI Photo A1
doc_0092,doc_0094,5,0.046775996685028,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A5,FBI Photo A7
doc_0094,doc_0095,1,0.0277166366577148,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A7,FBI Photo A8
doc_0094,doc_0088,2,0.0372570753097534,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A7,FBI Photo A1
doc_0094,doc_0090,3,0.0463852286338806,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A7,FBI Photo A3
doc_0094,doc_0092,4,0.046775996685028,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A7,FBI Photo A5
doc_0094,doc_0093,5,0.0500240921974182,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A7,FBI Photo A6
doc_0095,doc_0088,1,0.0259033441543579,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A8,FBI Photo A1
doc_0095,doc_0094,2,0.0277166366577148,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A8,FBI Photo A7
doc_0095,doc_0090,3,0.0319098234176635,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A8,FBI Photo A3
doc_0095,doc_0092,4,0.0329238772392272,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A8,FBI Photo A5
doc_0095,doc_0093,5,0.0349420309066772,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo A8,FBI Photo A6
doc_0096,doc_0097,1,0.1079972386360168,case_pack_0022_FBI_100_DE_Detroit_Germany_historical_serial_family,case_pack_0022_FBI_100_DE_Detroit_Germany_historical_serial_family,True,65_HS1-101634279_100-DE-18221_Serial_844,65_HS1-101634279_100-DE-26505
doc_0096,doc_0107,2,0.1129581332206726,case_pack_0022_FBI_100_DE_Detroit_Germany_historical_serial_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,65_HS1-101634279_100-DE-18221_Serial_844,65_HS1-834228961_62-HQ-83894_Section_8
doc_0096,doc_0108,3,0.1187832951545715,case_pack_0022_FBI_100_DE_Detroit_Germany_historical_serial_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,65_HS1-101634279_100-DE-18221_Serial_844,65_HS1-834228961_62-HQ-83894_Section_9
doc_0096,doc_0105,4,0.1197823882102966,case_pack_0022_FBI_100_DE_Detroit_Germany_historical_serial_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,65_HS1-101634279_100-DE-18221_Serial_844,65_HS1-834228961_62-HQ-83894_Section_6
doc_0096,doc_0109,5,0.1208866834640502,case_pack_0022_FBI_100_DE_Detroit_Germany_historical_serial_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,65_HS1-101634279_100-DE-18221_Serial_844,65_HS1-834228961_62-HQ-83894_Serial_130
doc_0097,doc_0107,1,0.076241910457611,case_pack_0022_FBI_100_DE_Detroit_Germany_historical_serial_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,65_HS1-101634279_100-DE-26505,65_HS1-834228961_62-HQ-83894_Section_8
doc_0097,doc_0100,2,0.0802817344665527,case_pack_0022_FBI_100_DE_Detroit_Germany_historical_serial_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,65_HS1-101634279_100-DE-26505,65_HS1-834228961_62-HQ-83894_Section_10
doc_0097,doc_0106,3,0.0804929137229919,case_pack_0022_FBI_100_DE_Detroit_Germany_historical_serial_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,65_HS1-101634279_100-DE-26505,65_HS1-834228961_62-HQ-83894_Section_7
doc_0097,doc_0108,4,0.0823948383331298,case_pack_0022_FBI_100_DE_Detroit_Germany_historical_serial_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,65_HS1-101634279_100-DE-26505,65_HS1-834228961_62-HQ-83894_Section_9
doc_0097,doc_0105,5,0.0832554101943969,case_pack_0022_FBI_100_DE_Detroit_Germany_historical_serial_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,65_HS1-101634279_100-DE-26505,65_HS1-834228961_62-HQ-83894_Section_6
doc_0087,doc_0083,1,0.0467705726623535,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-PR49, Unresolved UAP Report, Department of the Army, 2026","DOW-UAP-PR45, Unresolved UAP Report, Middle East, 2020"
doc_0087,doc_0079,2,0.0508604049682617,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-PR49, Unresolved UAP Report, Department of the Army, 2026","DOW-UAP-PR41, Unresolved UAP Report, Middle East, 2020"
doc_0087,doc_0073,3,0.052794337272644,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,True,"DOW-UAP-PR49, Unresolved UAP Report, Department of the Army, 2026","DOW-UAP-PR28, Unresolved UAP Report, Greece, January 2024"
doc_0087,doc_0068,4,0.0573505163192749,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-PR49, Unresolved UAP Report, Department of the Army, 2026","DOW-UAP-D23, Mission Report, United Arab Emirates, October 2023"
doc_0087,doc_0085,5,0.0592846274375915,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,False,"DOW-UAP-PR49, Unresolved UAP Report, Department of the Army, 2026","DOW-UAP-PR47, Unresolved UAP Report, INDOPACOM, 2023"
doc_0086,doc_0085,1,0.0463737249374389,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,True,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024","DOW-UAP-PR47, Unresolved UAP Report, INDOPACOM, 2023"
doc_0086,doc_0078,2,0.0570099353790283,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024","DOW-UAP-PR40, Unresolved UAP Report, Middle East, 2020"
doc_0086,doc_0079,3,0.0585575103759765,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024","DOW-UAP-PR41, Unresolved UAP Report, Middle East, 2020"
doc_0086,doc_0087,4,0.0617314577102661,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,False,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024","DOW-UAP-PR49, Unresolved UAP Report, Department of the Army, 2026"
doc_0086,doc_0076,5,0.0619256496429443,case_pack_0017_Department_of_War_operational_reports_INDOPACOM,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024","DOW-UAP-PR38, Unresolved UAP Report, Middle East, 2013"
doc_0098,doc_0105,1,0.0246984362602233,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_SUB_A,65_HS1-834228961_62-HQ-83894_Section_6
doc_0098,doc_0106,2,0.0251203775405883,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_SUB_A,65_HS1-834228961_62-HQ-83894_Section_7
doc_0098,doc_0103,3,0.0281326174736022,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_SUB_A,65_HS1-834228961_62-HQ-83894_Section_4
doc_0098,doc_0104,4,0.0282450914382934,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_SUB_A,65_HS1-834228961_62-HQ-83894_Section_5
doc_0098,doc_0100,5,0.0284466743469238,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_SUB_A,65_HS1-834228961_62-HQ-83894_Section_10
doc_0099,doc_0101,1,0.0061380267143249,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_1,65_HS1-834228961_62-HQ-83894_Section_2
doc_0099,doc_0103,2,0.0094383358955383,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_1,65_HS1-834228961_62-HQ-83894_Section_4
doc_0099,doc_0104,3,0.0123230814933776,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_1,65_HS1-834228961_62-HQ-83894_Section_5
doc_0099,doc_0106,4,0.0128625035285949,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_1,65_HS1-834228961_62-HQ-83894_Section_7
doc_0099,doc_0102,5,0.0145292878150939,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_1,65_HS1-834228961_62-HQ-83894_Section_3
doc_0100,doc_0108,1,0.0099012851715087,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_10,65_HS1-834228961_62-HQ-83894_Section_9
doc_0100,doc_0107,2,0.0131930112838745,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_10,65_HS1-834228961_62-HQ-83894_Section_8
doc_0100,doc_0106,3,0.0138036608695983,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_10,65_HS1-834228961_62-HQ-83894_Section_7
doc_0100,doc_0105,4,0.0153635144233703,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_10,65_HS1-834228961_62-HQ-83894_Section_6
doc_0100,doc_0103,5,0.0178096294403076,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_10,65_HS1-834228961_62-HQ-83894_Section_4
doc_0101,doc_0099,1,0.0061380267143249,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_2,65_HS1-834228961_62-HQ-83894_Section_1
doc_0101,doc_0102,2,0.0098285675048828,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_2,65_HS1-834228961_62-HQ-83894_Section_3
doc_0101,doc_0103,3,0.0104856491088867,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_2,65_HS1-834228961_62-HQ-83894_Section_4
doc_0101,doc_0104,4,0.0117009282112121,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_2,65_HS1-834228961_62-HQ-83894_Section_5
doc_0101,doc_0106,5,0.0121394991874694,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_2,65_HS1-834228961_62-HQ-83894_Section_7
doc_0102,doc_0101,1,0.0098285675048828,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,True,65_HS1-834228961_62-HQ-83894_Section_3,65_HS1-834228961_62-HQ-83894_Section_2
